sample_1656,0.9030536219118533
sample_1548,0.872832622633558
sample_769,0.926046329525056
sample_1881,0.9062226690691317
sample_1807,0.9289249405576778
sample_145,0.928337128483297
sample_1212,0.9355969065248811
sample_944,0.9042899770759968
sample_829,0.9334238222541039
sample_616,0.9241163477242967
sample_1690,0.9346538399219686
sample_114,0.9437248335630345
sample_185,0.9296325886223067
sample_1141,0.9573887303007175
sample_1460,0.8913760241463914
sample_1835,0.9213307651988604
sample_1539,0.8843976485639323
sample_598,0.9337146286316236
sample_1800,0.9775276843701195
sample_394,0.8780850472515468
sample_1146,0.908371175679839
sample_149,0.9796308890867799
sample_1750,0.9389202919073454
sample_1977,0.9342356928062133
sample_1830,0.9811856433282766
sample_818,0.9371728877547681
sample_881,0.8981009903914248
sample_77,0.9023820360321108
sample_1240,0.9722597357812915
sample_309,0.8784016404828996
sample_90,0.9516067763885148
sample_1447,0.8973998938492848
sample_1584,0.9010626829329835
sample_23,0.8877741197389643
sample_1188,0.9366386339114594
sample_1461,0.9002823539439645
sample_1691,0.8992123757002641
sample_316,1.0028715423510015
sample_299,0.895373316051865
sample_459,0.8974263421586891
sample_462,0.9035958363497375
sample_1730,0.9708038662587198
sample_689,0.9705305380308484
sample_1943,0.9301579752440722
sample_1043,0.8552614134608673
sample_919,0.9051445703784128
sample_1104,0.9077494470739927
sample_348,0.89631316156422
sample_123,0.905886571429725
sample_1645,0.8965448898319569
sample_1522,0.8792565830469182
sample_1874,0.9146372853458916
sample_295,0.8942727923734609
sample_954,0.8970950688293102
sample_1529,0.8949039242640816
sample_722,0.9341229290259994
sample_1703,0.9036136507499646
sample_1524,0.9018398669032658
sample_125,0.939092663650912
sample_1922,0.9423184253206788
sample_1186,0.9367007901461492
sample_938,0.9735570307799495
sample_1744,0.933870939955294
sample_936,0.9412526662154709
sample_1973,0.9327778125773711
sample_157,0.9256938877542518
sample_1003,0.897376200170487
sample_1407,0.9237849865120085
sample_1057,0.9649191559953461
sample_1783,0.9296299119986582
sample_48,0.9337871610860244
sample_263,0.9770421505873512
sample_678,0.9277813616205917
sample_882,0.897518389670709
sample_1688,0.9061264763341516
sample_1361,0.9299103778758778
sample_1802,0.9268327006781699
sample_250,0.932579731644489
sample_323,0.8986982264100543
sample_1514,0.8844871597022337
sample_1545,0.8929536250445312
sample_830,0.9333034032622267
sample_1757,0.9816595256907172
sample_917,0.9396844427922194
sample_1728,0.93442942272596
sample_352,0.9107607012563363
sample_1229,0.9909728829987758
sample_619,0.9295494312060931
sample_1138,0.9574757641577135
sample_687,0.9310653675398972
sample_966,0.8848371344018222
sample_537,0.8938968656496198
sample_867,0.8995346580125143
sample_928,0.9667734360980693
sample_520,0.9401878505391871
sample_1338,0.9281835132409808
sample_988,0.8997484375151615
sample_899,0.9013024475212226
sample_15,0.9283780775183199
sample_1412,0.9334072664575797
sample_1915,0.9509417854818027
sample_1885,0.9415264559368065
sample_1893,0.9011671873966978
sample_688,0.9276434289914638
sample_1664,0.9436285647689954
sample_1667,0.941815340819332
sample_1516,0.8915175025775992
sample_437,0.8955535233029366
sample_203,0.9150669039315089
sample_1389,0.9290027870820391
sample_761,0.9692539730136135
sample_1373,0.9295498847065135
sample_558,0.955212129701811
sample_1710,0.8968241949670132
sample_153,0.9320745502503444
sample_934,0.933208452570695
sample_54,0.899428225398325
sample_1227,0.9316733169744665
sample_53,0.900508082909507
sample_1110,0.9118583320712357
sample_49,0.9001385164951512
sample_474,0.895448828651599
sample_1716,0.8962101203388781
sample_1169,0.9613041951642454
sample_1925,0.9301826140261636
sample_667,0.9318532101282833
sample_176,0.9349034978026306
sample_1908,0.8973239087267383
sample_160,0.9365725793426812
sample_35,0.9725263915113433
sample_1403,0.9250159366516257
sample_1806,0.9840801496829877
sample_241,0.9354648365661269
sample_1059,0.942008278103625
sample_746,0.9472404599447433
sample_513,0.9421752543284038
sample_1088,0.9359485212880564
sample_1370,0.9321670378164764
sample_523,0.9356399980373308
sample_319,0.897537645067568
sample_1923,0.9751486462499196
sample_1296,0.9415385199620802
sample_1152,0.9073884729068517
sample_982,0.8930482723708751
sample_304,0.8981499224968633
sample_502,0.9726706463333168
sample_1951,0.9291481532084669
sample_386,0.9683808300336295
sample_362,0.9383136938029911
sample_522,0.9368080095620144
