sample_1656,0.90673635494613
sample_1548,0.8785005743805697
sample_769,0.9371276925779913
sample_1881,0.9019240544510334
sample_1807,0.929409467228258
sample_145,0.9269254599928689
sample_1212,0.9351168970550043
sample_944,0.8953602424860798
sample_829,0.9346417542368087
sample_616,0.926741247253034
sample_1690,0.951802051983113
sample_114,0.9489339481557004
sample_185,0.9283910064138929
sample_1141,0.9586355271346143
sample_1460,0.8921096765885369
sample_1835,0.9204677724190742
sample_1539,0.8924510177926641
sample_598,0.9366402501259802
sample_1800,0.975626443447772
sample_394,0.8965900836964409
sample_1146,0.9084251770726005
sample_149,0.9771369616675616
sample_1750,0.937373732282786
sample_1977,0.939093770653226
sample_1830,0.9798946012357573
sample_818,0.9400152790733552
sample_881,0.895116590942476
sample_77,0.9008220991881869
sample_1240,0.9771968862355178
sample_309,0.8897253280756243
sample_90,0.9542490429812233
sample_1447,0.8947343959245581
sample_1584,0.9005590861660654
sample_23,0.8910186992113986
sample_1188,0.9355704399355759
sample_1461,0.8972862093996518
sample_1691,0.9016789659048904
sample_316,0.9062757343770914
sample_299,0.8933184439799098
sample_459,0.8969660704298728
sample_462,0.8979246910811762
sample_1730,0.974159498324922
sample_689,0.9714859976554626
sample_1943,0.9350311394393034
sample_1043,0.9453379184908879
sample_919,0.9073652765757859
sample_1104,0.9110057668106448
sample_348,0.8998671271705947
sample_123,0.8962282518759026
sample_1645,0.8993292700681359
sample_1522,0.8884641652769331
sample_1874,0.9125331244390613
sample_295,0.8944542025168991
sample_954,0.895655151586405
sample_1529,0.8948758326634498
sample_722,0.9374109073052361
sample_1703,0.9058922783977796
sample_1524,0.8964468877359637
sample_125,0.9378325091146014
sample_1922,0.9413847228923972
sample_1186,0.9370995952799296
sample_938,0.9679615138160477
sample_1744,0.9338647377855173
sample_936,0.9417257353689443
sample_1973,0.9358823522276011
sample_157,0.9261602848579378
sample_1003,0.8983168630268643
sample_1407,0.9316381754811138
sample_1057,0.9603989426626074
sample_1783,0.9312088570022891
sample_48,0.9291520024166651
sample_263,0.9759040954571716
sample_678,0.9298434214169906
sample_882,0.8931445306000196
sample_1688,0.9051974934689885
sample_1361,0.9331098346032363
sample_1802,0.9290325005517069
sample_250,0.938288229600192
sample_323,0.8945961490998335
sample_1514,0.8922397178916059
sample_1545,0.8919019431138461
sample_830,0.9351507551299812
sample_1757,0.9799778956525588
sample_917,0.9388630679413624
sample_1728,0.9329032722257008
sample_352,0.9056478816688218
sample_1229,0.9812838618728108
sample_619,0.9273862540423585
sample_1138,0.9586576985447095
sample_687,0.9281431980419186
sample_966,0.8874447673306616
sample_537,0.8962575461428904
sample_867,0.896681888080083
sample_928,0.9634414636343722
sample_520,0.9393160889182384
sample_1338,0.9367231818939787
sample_988,0.8965086901402198
sample_899,0.8980354474076547
sample_15,0.9243208517983754
sample_1412,0.9338778218567911
sample_1915,0.9462208324602637
sample_1885,0.9415964826060655
sample_1893,0.905103236573085
sample_688,0.9289157557452603
sample_1664,0.9536153145904003
sample_1667,0.9489896924154958
sample_1516,0.8945668149806996
sample_437,0.8964932308264384
sample_203,0.9182708185247764
sample_1389,0.93360691373062
sample_761,0.9750081128706034
sample_1373,0.932535100403963
sample_558,0.9580917775985974
sample_1710,0.8943875215539182
sample_153,0.9311001285989025
sample_934,0.9325449543181864
sample_54,0.8973482834719269
sample_1227,0.931732905818004
sample_53,0.8984586452850226
sample_1110,0.9104874783037963
sample_49,0.8980977953477388
sample_474,0.8976039246935082
sample_1716,0.8991510223802062
sample_1169,0.9683488536223068
sample_1925,0.9359056209498345
sample_667,0.9256863082927541
sample_176,0.9282853537106842
sample_1908,0.9006982669667317
sample_160,0.9288764461397244
sample_35,0.9643737601280793
sample_1403,0.9320720141165908
sample_1806,0.9801021351908741
sample_241,0.9378450902719467
sample_1059,0.9413252503712741
sample_746,0.951984486334686
sample_513,0.9403785599803209
sample_1088,0.9363771845338917
sample_1370,0.9344518426998814
sample_523,0.9377699348708167
sample_319,0.8949191499577186
sample_1923,0.976962308788357
sample_1296,0.943890882438132
sample_1152,0.9073075166409198
sample_982,0.8961119623738381
sample_304,0.8961119063699206
sample_502,0.966954586483858
sample_1951,0.9305330444156295
sample_386,0.9717552399038858
sample_362,0.9412709774348618
sample_522,0.9354408585857151
